id,name,birthYear
nm9432836,Gerard Malanga,
nm9432837,Fran Lebowitz,
nm9432838,Taylor Meade,
nm9432839,Lou Reed,
nm9432840,Ultraviolet,
nm9432841,Esper Skouter,
nm9432842,James Maxwell,
nm9432843,Alfred Burke,
nm9432844,Matthew Guiness,
nm9432845,Norman Bristow,
nm9432846,John Cording,
nm9432847,Cyril Collard,
nm9432848,Romane Bohringer,
nm9432849,Carlos Lopez,
nm9432850,Michelle Sweeney,
nm9432851,Alice Dabo,
nm9432852,Constance Garneau,
nm9432853,Winifred Holden,
nm9432854,Cissy Meddings,
nm9432855,Mary Meigs,
nm9432856,Catherine Roche,
nm9432857,Beth Webber,
nm9432858,s a,
nm9432859,s a,
nm9432860,s a,
nm9432861,s a,
nm9432862,s a,
nm9432863,Udo Kier,
nm9432864,Stefania Casini,
nm9432865,Renato Scarpa,
nm9432866,Marjorie White,
nm9432867,Hobart Bosworth,
nm9432868,John Boles,
nm9432869,Bill Robinson,
nm9432870,Guinn Williams,
nm9432871,June Lang,
nm9432872,Frances Hunt,
nm9432873,Charles Winniger,
nm9432874,Kay Keyser,
nm9432875,Ginny Simms,
nm9432876,George Cleveland,
nm9432877,Gordon McRae,
nm9432878,Billy deWolfe,
nm9432879,Bill Gordon,
nm9432880,Gordon McRae,
nm9432881,Lucille Norman,
nm9432882,Tom Conway,
nm9432883,George Givot,
nm9432884,Robert Shackleton,
nm9432885,Mary Germaine,
nm9432886,Howard Marion Crawford,
nm9432887,Kjell Bergquist,
nm9432888,Rolf Lassgard,
nm9432889,Niklas Hjulstrom,
nm9432890,Dorin Harewood,
nm9432891,Charles Cioffi,
nm9432892,Anthonu Pozzini,
nm9432893,s a,
nm9432894,Gayle Hunnicutt,
nm9432895,Stephanie Bimead,
nm9432896,Sydne Rome,
nm9432897,Erika Pluhar,
nm9432898,MaryLouise Parker,
nm9432899,Ralph Maccio,
nm9432900,William Styron,
nm9432901,Whoppi Goldberg,
nm9432902,Arthur Penn,
nm9432903,Jo vanFleet,
nm9432904,Ben Cooper,
nm9432905,Kyo Machiko,
nm9432906,Lawrence Harvey,
nm9432907,Susan Oliver,
nm9432908,Benson Fong,
nm9432909,Sigrid Vallis,
nm9432910,Donald Pleasance,
nm9432911,Elliot Gould,
nm9432912,James Carville,
nm9432913,Bill Clinton,
nm9432914,Sean Gullette,
nm9432915,Ben Schenkman,
nm9432916,s a,
nm9432917,s a,
nm9432918,Marcelline Day,
nm9432919,Jack Luden,
nm9432920,Adreinne Dore,
nm9432921,Shirley OHara,
nm9432922,Fuller Melish~jr,
nm9432923,Doris lloyd,
nm9432924,William Stack,
nm9432925,Phillipe DeLacy,
nm9432926,Lionel Attwill,
nm9432927,Muriel Kikland,
nm9432928,Mary Carlisle,
nm9432929,Edward Brophy,
nm9432930,Chester Clute,
nm9432931,Judi Bowker,
nm9432932,Cathianne Blore,
nm9432933,Jodi Bensen,
nm9432934,Charo,
nm9432935,Gilbert Gottfried,
nm9432936,John Cusack,
nm9432937,Kelsey Grammer,
nm9432938,Kirsten Dunst,
nm9432939,Kerry Fox,
nm9432940,Christopher Eccleston,
nm9432941,Ewan McGregor,
nm9432942,Ewan McGregor,
nm9432943,Ewen Bremner,
nm9432944,Jonny Lee Miller,
nm9432945,Robert Carlyle,
nm9432946,Kelly Macdonald,
nm9432947,Shirley Henderson,
nm9432948,Ewan McGregor,
nm9432949,Delroy Lindo,
nm9432950,Dan Hedaya,
nm9432951,Leonardo DiCaprio,
nm9432952,Robert Carlyle,
nm9432953,Virginie Ledoyen,
nm9432954,Guillaune Canet,
nm9432955,Jaen Rogers,
nm9432956,Richard Clarke,
nm9432957,Keeley Hawes,
nm9432958,Nacy Davis,
nm9432959,s a,
nm9432960,s a,
nm9432961,Audrey Caire,
nm9432962,s a,
nm9432963,Mick Jagger,
nm9432964,Michele Breton,
nm9432965,Berry Kroeger,
nm9432966,Elizabeth Alexander,
nm9432967,Cecil Holmes,
nm9432968,Niall McGinnis,
nm9432969,Andrew Faulds,
nm9432970,Martine Beswick,
nm9432971,Rod Scheider,
nm9432972,Max vonBulow,
nm9432973,Jennifer LoveHewitt,
nm9432974,Brandy,
nm9432975,Mekhi Phifer,
nm9432976,Matthew Settle,
nm9432977,Marylin Chambers,
nm9432978,Samantha Eggert,
nm9432979,s a,
nm9432980,Anthony Scherbe,
nm9432981,Genvieve Bujold,
nm9432982,Peter Weller,
nm9432983,Nicholas Campbell,
nm9432984,Michael Zelniker,
nm9432985,s a,
nm9432986,James Spader,
nm9432987,Elias Koteas,
nm9432988,Deborah Kara Unger,
nm9432989,Jude Law,
nm9432990,Christopher Eccleston,
nm9432991,Grayson Hall,
nm9432992,Nancy Barret,
nm9432993,s a,
nm9432994,George Pravda,
nm9432995,HannaMaria Pravda,
nm9432996,Virginia Wetherall,
nm9432997,Lee Montgomery,
nm9432998,Harold Kaskel,
nm9432999,Peter Vaughn,
nm9433000,Jack Gwyllim,
nm9433001,Melvil Poupaud,
nm9433002,Andra Akers,
nm9433003,Joey Lauren Adams,
nm9433004,Jon Stewart,
nm9433005,Leslie Mann,
nm9433006,Josh Mostel,
nm9433007,Cole Sprouse,
nm9433008,Dylan Sprouse,
nm9433009,s a,
nm9433010,Vince Vaughn,
nm9433011,Joaquin Phoenix,
nm9433012,janeane Garofalo,
nm9433013,Georgina Cates,
nm9433014,Hansa Czpionka,
nm9433015,Ozay,
nm9433016,Doris Kuntsman,
nm9433017,Lambert Hamel,
nm9433018,Omer Simsek,
nm9433019,Ulrich Wesselman,
nm9433020,Otto Sander,
nm9433021,Uwe Ochsenknecht,
nm9433022,Gottfried John,
nm9433023,Maria Schrader,
nm9433024,Jaques Weber,
nm9433025,Elayne Heilwveil,
nm9433026,Gelaine Lomerez,
nm9433027,Ann Ramsey,
nm9433028,s a,
nm9433029,Kevin Anderson,
nm9433030,Lillian Folley,
nm9433031,Wilhamenia Dickins,
nm9433032,Kelly Nichols,
nm9433033,Aneta Corseau,
nm9433034,Wesley Ure,
nm9433035,Lothaire Bluteau,
nm9433036,Billes Pelletier,
nm9433037,s a,
nm9433038,John Ridgely,
nm9433039,The Andrews~Sisters,
nm9433040,Clifton Young,
nm9433041,Rory Mallinson,
nm9433042,Arthur Humicutt,
nm9433043,Franco Fabrizi,
nm9433044,Valerie French,
nm9433045,Claire Kelly,
nm9433046,Jeremiah Persoff,
nm9433047,s a,
nm9433048,s a,
nm9433049,s a,
nm9433050,s a,
nm9433051,s a,
nm9433052,John Mc,
nm9433053,Mimsey Farmer,
nm9433054,Virginia Green,
nm9433055,Yvonne DeCarlo,
nm9433056,Hermine Demoriane,
nm9433057,Steve Waddington,
nm9433058,Andrew Tiernan,
nm9433059,Jody Graber,
nm9433060,s a,
nm9433061,Annie Lennox,
nm9433062,Outrage,
nm9433063,Derek Jarman,
nm9433064,John Quentin,
nm9433065,David Schwimmer,
nm9433066,Mili Avital,
nm9433067,Jason Lee,
nm9433068,Vanessa Angel,
nm9433069,Karl Wuhrer,
nm9433070,Bonnie Hunt,
nm9433071,Karen Steele,
nm9433072,Larry Blyden,
nm9433073,Patricia Smith,
nm9433074,Frank overton,
nm9433075,Audre Meadows,
nm9433076,Gladys Cooper,
nm9433077,Audrey Dalton,
nm9433078,Diane Salinger,
nm9433079,John Calvin,
nm9433080,Anthony Peck,
nm9433081,Colleen Camp,
nm9433082,Priscilla Pointer,
nm9433083,Mario VanPeebles,
nm9433084,Gerard Jugnot,
nm9433085,Thierry Lhermite,
nm9433086,Aure Atika,
nm9433087,Charles S. Dutton,
nm9433088,Paul mcGann,
nm9433089,Brian Glover,
nm9433090,Ralph Brown,
nm9433091,Danny Webb,
nm9433092,Christopher John Fields,
nm9433093,Pam Tyson,
nm9433094,Deborah Unger,
nm9433095,St\'ephane Audran,
nm9433096,Elisha Cook~jr,
nm9433097,Julia Walters,
nm9433098,Larry Lamb,
nm9433099,Stephanie Lawrence,
nm9433100,Ellen Beaven,
nm9433101,Michael Atwill,
nm9433102,Ralph Brown,
nm9433103,Martin Jarvis,
nm9433104,Virgina Madsen,
nm9433105,Elizabeth Bisbon,
nm9433106,s a,
nm9433107,s a,
nm9433108,Griff Barnett,
nm9433109,Esther Dale,
nm9433110,Lan Turner,
nm9433111,Enzio Pinza,
nm9433112,Pamela Anderson,
nm9433113,Jill Schoeler,
nm9433114,Alex HydeWhite,
nm9433115,Bill Nighy,
nm9433116,Roger E. Mosely,
nm9433117,Ken Lerner,
nm9433118,Deborah Offner,
nm9433119,Andy Romand,
nm9433120,Jason James Richter,
nm9433121,Michael Madsen,
nm9433122,Jon Turner,
nm9433123,Mykelta Williamson,
nm9433124,Francis Capra,
nm9433125,Phil Spector,
nm9433126,Sharon Farell,
nm9433127,John Turturro,
nm9433128,Laurence Fishburne,
nm9433129,Michael Beach,
nm9433130,Gia Carides,
nm9433131,Lisa Kudrow,
nm9433132,Vincent Donofria,
nm9433133,Brian Robbins,
nm9433134,Bill Calvert,
nm9433135,Fisher,
nm9433136,Larry Cedar,
nm9433137,Larry linville,
nm9433138,Judd Omen,
nm9433139,Joe Ann Deering,
nm9433140,June Ludehart,
nm9433141,Eric Schaeffer,
nm9433142,Leleti Khumalo,
nm9433143,Miriam Makeba,
nm9433144,Ice Cube,
nm9433145,Elizbeth Hurley,
nm9433146,Ving Rhames,
nm9433147,Don Wilson,
nm9433148,Eb Lottimer,
nm9433149,Al Ruscio,
nm9433150,Jeff Pomerantz,
nm9433151,Linda Dona,
nm9433152,Paul Gilbert,
nm9433153,s a,
nm9433154,s a,
nm9433155,Mai Britt,
nm9433156,Guy Marchand,
nm9433157,Bernard Giraudeau,
nm9433158,Lio,
nm9433159,Hippolyte Giradot,
nm9433160,Lane Killing,
nm9433161,Phillipe Levree,
nm9433162,Judith Reral,
nm9433163,Yara Atta,
nm9433164,Ingrid Held,
nm9433165,Margaret Rutherford,
nm9433166,Alec Guiness,
nm9433167,Eileen Erskine,
nm9433168,Ivor Barnard,
nm9433169,George Hayes,
nm9433170,Alec Guiness,
nm9433171,s a,
nm9433172,Betty Ann Davies,
nm9433173,Wlfrid Hyde White,
nm9433174,Joseph Tomelty,
nm9433175,Alec Guiness,
nm9433176,s a,
nm9433177,Alec Guiness,
nm9433178,Jos\'e Ferrer,
nm9433179,Donald Wolfit,
nm9433180,Gamil Ratib,
nm9433181,I.S. Johar,
nm9433182,Michael Ray,
nm9433183,John Dimes,
nm9433184,Zia Mohyeddin,
nm9433185,Howard Marion Crawford,
nm9433186,Hugh Midler,
nm9433187,Alec Guiness,
nm9433188,Alec Guiness,
nm9433189,Nigel Haver,
nm9433190,Art Malik,
nm9433191,Amit Rao,
nm9433192,Michael Culver,
nm9433193,Roshan Seth,
nm9433194,Sandra Hotz,
nm9433195,Peter Hughes,
nm9433196,Larry Groce,
nm9433197,Johnny Paycheck,
nm9433198,Dusty Rhodes,
nm9433199,Porter Wagoner,
nm9433200,Webb Wilder,
nm9433201,Razzy Bailey,
nm9433202,T.Graham Brown,
nm9433203,Dick Davalos,
nm9433204,Alfie Wise,
nm9433205,Bill McCutcheon,
nm9433206,Carol deLuise,
nm9433207,Peter deLuise,
nm9433208,David deLuise,
nm9433209,Catherine McCormack,
nm9433210,Rachel Weisz,
nm9433211,Anna Friel,
nm9433212,Steven Mackintosh,
nm9433213,Jon Favreau,
nm9433214,Vince Vaughn,
nm9433215,Timothy Olyphant,
nm9433216,Jay Mohr,
nm9433217,Scott Wolf,
nm9433218,Desmond Askew,
nm9433219,William Fichtner,
nm9433220,Katie Holmes,
nm9433221,Taye Diggs,
nm9433222,Brickin Meyer,
nm9433223,Tim Byrd,
nm9433224,Bryan Kevin,
nm9433225,s a,
nm9433226,Julie Warner,
nm9433227,s a,
nm9433228,s a,
nm9433229,s a,
nm9433230,Diana hyland,
nm9433231,Mickey Sholdar,
nm9433232,Susan Blakley,
nm9433233,Efrem Zimbalist~jr.,
nm9433234,Paolo Hendel,
nm9433235,Giovanni Giudelli,
nm9433236,Dani Levy,
nm9433237,Maria Schrader,
nm9433238,s a,
nm9433239,Charles Kaminsky,
nm9433240,Hannah Gordon,
nm9433241,Isabella Rosselini,
nm9433242,Priscilla Pointer,
nm9433243,Peggy Lipton,
nm9433244,Nicholas Cage,
nm9433245,Isabella Rosselini,
nm9433246,s a,
nm9433247,Bill Pullman,
nm9433248,Patricia Arquette,
nm9433249,s a,
nm9433250,Marcia Gay Harden,
nm9433251,Alison Elliott,
nm9433252,Will Patton,
nm9433253,Kieran Mulronet,
nm9433254,Gailard Sartan,
nm9433255,Pat Hitchcock,
nm9433256,Geoffrey Toon,
nm9433257,Maurice Marsac,
nm9433258,Gerald S. OLoughlin,
nm9433259,Joe Mantegna,
nm9433260,Joe Mantegna,
nm9433261,Felicity Huffman,
nm9433262,Ricky Jay,
nm9433263,Rebecca Pidgeon,
nm9433264,Rebecca Pidgeon,
nm9433265,Guy Edwards,
nm9433266,Gemma Jones,
nm9433267,Colin Stinton,
nm9433268,Hugh Laurie,
nm9433269,Kelly Macdonald,
nm9433270,Simon McBurney,
nm9433271,Patricia Roe,
nm9433272,Dennis Vance,
nm9433273,s a,
nm9433274,George Baker,
nm9433275,John LeMesurier,
nm9433276,Tom Guiry,
nm9433277,Mike Vitar,
nm9433278,s a,
nm9433279,Omar York,
nm9433280,s a,
nm9433281,Patrick Renna,
nm9433282,Sinbad,
nm9433283,Tomothy Birsfield,
nm9433284,Bill Colls,
nm9433285,Lisa Eichman,
nm9433286,sa,
nm9433287,sa,
nm9433288,Christopher Reid,
nm9433289,Christopher Martin,
nm9433290,Martin Lawrence,
nm9433291,Tisha Campbell,
nm9433292,Full Force,
nm9433293,Georg Stanford Brown,
nm9433294,Allen Paynel,
nm9433295,Bokeem Woodbine,
nm9433296,Jada Pinkett,
nm9433297,Paul Valentine,
nm9433298,Marion Hutton,
nm9433299,Anne Sheridan,
nm9433300,Rossanno Brazzi,
nm9433301,Dennis ODay,
nm9433302,Sidney James,
nm9433303,Maureen Delaney,
nm9433304,Loring Smith,
nm9433305,Paty Duke,
nm9433306,Laurent Lucas,
nm9433307,Mathilde Seigner,
nm9433308,Sergi Lopez,
nm9433309,Sophie Gullemin,
nm9433310,,
nm9433311,sa,
nm9433312,sa,
nm9433313,sa,
nm9433314,Rita Wilson,
nm9433315,Rosie ODonnell,
nm9433316,Gaby Ho,
nm9433317,Thora Birch,
nm9433318,Asleigh Aston Moore,
nm9433319,Christina Ricci,
nm9433320,Sonic Youth,
nm9433321,Nirvana,
nm9433322,Dinosaur~jr.,
nm9433323,Gumball,
nm9433324,Babes in Toyland,
nm9433325,The Ramones,
nm9433326,Dudley Murphy,
nm9433327,Kiki de Montparnasse,
nm9433328,Mrs. Dudley Murphy,
nm9433329,Dudley Digges,
nm9433330,Heather Donahue,
nm9433331,Juliette Lewis,
nm9433332,David Duhovny,
nm9433333,Hinrik Linnros,
nm9433334,Thommy Berggren,
nm9433335,Phillippe Leotard,
nm9433336,Talia Coppola,
nm9433337,Michael Baldwin,
nm9433338,Leon Gordon,
nm9433339,Michael Constantine,
nm9433340,Yaiwalak Chonchanukun,
nm9433341,Dennis ORourke,
nm9433342,Tsi Chin,
nm9433343,Howard MarionCrwaford,
nm9433344,Tsi Chin,
nm9433345,Heinz Drache,
nm9433346,Marie Versini,
nm9433347,Howard MarionCrwaford,
nm9433348,Karen Dotrice,
nm9433349,David Warren,
nm9433350,George Baker,
nm9433351,Donald Pickering,
nm9433352,Robert Flemyng,
nm9433353,Miles Anderson,
nm9433354,Paul McDowell,
nm9433355,Bobby Clark,
nm9433356,s a,
nm9433357,s a,
nm9433358,George Mathews,
nm9433359,Joseph Downing,
nm9433360,Mark Dano,
nm9433361,Napoleon Whiting,
nm9433362,Joseph Downing,
nm9433363,s a,
nm9433364,Patricia Doanahue,
nm9433365,Florence MacMichaels,
nm9433366,Meri Welles,
nm9433367,s a,
nm9433368,Jessie Roy Landis,
nm9433369,Anette Funicello,
nm9433370,Jesse White,
nm9433371,Donna Loren,
nm9433372,Susan Hart,
nm9433373,Al Lewis,
nm9433374,s a,
nm9433375,s a,
nm9433376,Sid Cesar,
nm9433377,David Argue,
nm9433378,Des Mangan,
nm9433379,Sally Patience,
nm9433380,Nanita Das,
nm9433381,Jaaved Jaaferi,
nm9433382,s a,
nm9433383,s a,
nm9433384,Badi Uzzama,
nm9433385,s a,
nm9433386,s a,
nm9433387,s a,
nm9433388,s a,
nm9433389,s a,
nm9433390,s a,
nm9433391,s a,
nm9433392,s a,
nm9433393,s a,
nm9433394,s a,
nm9433395,s a,
nm9433396,s a,
nm9433397,s a,
nm9433398,s a,
nm9433399,s a,
nm9433400,Luke Wilson,
nm9433401,Jake Busey,
nm9433402,Tim Allen,
nm9433403,Alan Rickman,
nm9433404,s a,
nm9433405,Enrico Colatoni,
nm9433406,s a,
nm9433407,s a,
nm9433408,s a,
nm9433409,John Fielder,
nm9433410,Robert Flemyng,
nm9433411,June Whitfield,
nm9433412,Bernard Archard,
nm9433413,Laurence Oliver,
nm9433414,Katherine Ross,
nm9433415,Danny Aiello,
nm9433416,Lili Taylor,
nm9433417,Annabeth Gish,
nm9433418,Vincent Phillip DOnofrio,
nm9433419,William R. Moses,
nm9433420,Adam Storke,
nm9433421,Louis Turenne,
nm9433422,Matt Damon,
nm9433423,Sean Austin,
nm9433424,Andrew Divoff,
nm9433425,Louis Gossett~jr.,
nm9433426,Kent Coogan,
nm9433427,Will Albertson,
nm9433428,R.Lee Ermy,
nm9433429,Masour Adani,
nm9433430,Sham Phelan,
nm9433431,John Shaw,
nm9433432,AnnMargaret,
nm9433433,s a,
nm9433434,Bill Pullman,
nm9433435,Lisa Kudrow,
nm9433436,Benjamin Bratt,
nm9433437,John DiResta,
nm9433438,Deidre Quinn,
nm9433439,Nathalie Nell,
nm9433440,Robert Vaugn,
nm9433441,Yvonne Craig,
nm9433442,Christina Ricci,
nm9433443,Martin Donovan,
nm9433444,Lisa Kudrow,
nm9433445,Jeremy Davies,
nm9433446,Alberta Watson,
nm9433447,David Patrick Kelly,
nm9433448,Celia Weston,
nm9433449,Patricia Arquette,
nm9433450,Christophe Garcia,
nm9433451,Isabelle Sadoyan,
nm9433452,Arlette Balkis,
nm9433453,Daniel Milgram,
nm9433454,Rosemary deCamp,
nm9433455,Erskine Sandford,
nm9433456,George Couloris,
nm9433457,Ramon Navarro,
nm9433458,Don Alvorado,
nm9433459,Ramon Dan,
nm9433460,s a,
nm9433461,Virginia Christine,
nm9433462,Sam Peckinpah,
nm9433463,Carroll OConnor,
nm9433464,Donald Pleasance,
nm9433465,Paul Benjamin,
nm9433466,LeslieAnn Doen,
nm9433467,Paul Koslo,
nm9433468,Val Avery,
nm9433469,Leigh Taylor-Young,
nm9433470,Patricia Clarckson,
nm9433471,s a,
nm9433472,Irene Bedard,
nm9433473,s a,
nm9433474,s a,
nm9433475,s a,
nm9433476,Deeny Dakota,
nm9433477,s a,
nm9433478,s a,
nm9433479,s a,
nm9433480,Jean Gago,
nm9433481,Simi Mehta,
nm9433482,s a,
nm9433483,Sheila Towers,
nm9433484,Colleen Camp,
nm9433485,Winston Reckert,
nm9433486,George Touliatos,
nm9433487,s a,
nm9433488,s a,
nm9433489,Patricia Knight,
nm9433490,Rita Gams,
nm9433491,Ludmilla Tcherina,
nm9433492,George Dolenz,
nm9433493,Sara Shane,
nm9433494,Fred McMurray,
nm9433495,Barbara Stanwyk,
nm9433496,William Reynolds,
nm9433497,Judy Nugent,
nm9433498,Marianne Cook,
nm9433499,Erich Maria Remarque,
nm9433500,Christopher Olson,
nm9433501,s a,
nm9433502,s a,
nm9433503,Susan Kohner,
nm9433504,s a,
nm9433505,Sandra Gould,
nm9433506,s a,
nm9433507,Diane Starin,
nm9433508,John Goodman,
nm9433509,Kelsey Grammer,
nm9433510,Tom Dodge,
nm9433511,Lauren Holly,
nm9433512,Rob Scheider,
nm9433513,Ken,
nm9433514,Bradford Tatum,
nm9433515,Toby Huss,
nm9433516,Rip Torn),
nm9433517,Lee Phillips,
nm9433518,Vivian nathan,
nm9433519,Edgar Stehli,
nm9433520,s a,
nm9433521,s a,
nm9433522,Hazel court,
nm9433523,John Alderson,
nm9433524,s a,
nm9433525,s a,
nm9433526,s a,
nm9433527,s a,
nm9433528,Alan Hewitt,
nm9433529,Joanna Moore,
nm9433530,Fabian,
nm9433531,Mickey Dora,
nm9433532,Shelley Fabares,
nm9433533,Robert Foxworth,
nm9433534,Katherine Ross,
nm9433535,Ron ONeil,
nm9433536,Michael Pennington,
nm9433537,Clare Bloom,
nm9433538,Juliet Stevenson,
nm9433539,Clare Bloom,
nm9433540,Juliet Stevenson,
nm9433541,Clare Bloom,
nm9433542,Juliet Stevenson,
nm9433543,s a,
nm9433544,s a,
nm9433545,Eleanora RossiDrago,
nm9433546,Gregoire Aslan,
nm9433547,Gabriel Byrne,
nm9433548,Svetozar Cvetkovic,
nm9433549,Anita Mancic,
nm9433550,Alexandra Rohmig,
nm9433551,Petar Bozovic,
nm9433552,s a,
nm9433553,Ronnie Corbett,
nm9433554,James Roberton Justice,
nm9433555,Govinda,
nm9433556,Karisma,
nm9433557,Kader Khan,
nm9433558,Paresh Rawal,
nm9433559,Sarah jessica Parker,
nm9433560,Gil Bellows,
nm9433561,Paul Mazurky,
nm9433562,Naomi Campbell,
nm9433563,s a,
nm9433564,s a,
nm9433565,Adriana Caselotti,
nm9433566,Lucille LaVerne,
nm9433567,Polly Walker,
nm9433568,Jason Roberts,
nm9433569,Juliet Stevenson,
nm9433570,Alfred Molina,
nm9433571,James Spader,
nm9433572,Joanne WhalleyKilmer,
nm9433573,Charlotte Lewis,
nm9433574,Chuck McCann,
nm9433575,Charlie Haid,
nm9433576,Chino Fats Williams,
nm9433577,Jeff Perry,
nm9433578,Galyn G\"org,
nm9433579,Justine Arlin,
nm9433580,George Kee Cheung,
nm9433581,Phillip Carter,
nm9433582,Anthony Teague,
nm9433583,Maureen Arthur,
nm9433584,Maureen Arthur,
nm9433585,Jonna lee,
nm9433586,D.W. Griffith,
nm9433587,D.W. Griffith,
nm9433588,s a,
nm9433589,Mac Sennett,
nm9433590,Jeanie Mcpherson,
nm9433591,Dark Cloud,
nm9433592,Dell Henderson,
nm9433593,Coseson,
nm9433594,Robert Harron,
nm9433595,Kate Bruce,
nm9433596,Charles Hill Mailes,
nm9433597,W.Christie Miller,
nm9433598,Kate Bruce,
nm9433599,Charles Hill Mailes,
nm9433600,Robert Harron,
nm9433601,Alfred Paget,
nm9433602,Henry Walthall,
nm9433603,Robert Harron,
nm9433604,Alfred Paget,
nm9433605,Howard Gaye,
nm9433606,Erich vonStroheim,
nm9433607,Robert Harron,
nm9433608,Edward Peil,
nm9433609,Clarine Seymour,
nm9433610,Porter Strong,
nm9433611,Lilian Ghish,
nm9433612,Dorothy Ghish,
nm9433613,Lucille LaVerne,
nm9433614,Morgan Wallace,
nm9433615,Erville Anderson,
nm9433616,Hans vonSchlettow,
nm9433617,Margarethe Kupfer,
nm9433618,Walter Houston,
nm9433619,Frank Campeau,
nm9433620,William Hutt,
nm9433621,Martha Henry,
nm9433622,Walter Genewin,
nm9433623,John Goodman,
nm9433624,Walter Cronkite,
nm9433625,Julia Child,
nm9433626,Richard Griffiths,
nm9433627,Richard Griffiths,
nm9433628,Jacqueline Brumford,
nm9433629,Anthony James,
nm9433630,John Rourke,
nm9433631,Margery Rose,
nm9433632,Peter VanNorden,
nm9433633,Gail Neely,
nm9433634,Mel Torme,
nm9433635,Weird Al Yankovic,
nm9433636,Mary Lou Retton,
nm9433637,Phil Donahue,
nm9433638,Maly Delschaft,
nm9433639,Warwick Ward,
nm9433640,Kathleen Burke,
nm9433641,Bradley Page,
nm9433642,Shirley Grey,
nm9433643,Adrienne Arns,
nm9433644,Benton Churchill,
nm9433645,Donald Kerr,
nm9433646,Naoah Beery~jr.,
nm9433647,Douglas Dumbrille,
nm9433648,Louise Allbritton,
nm9433649,Lionel Attwill,
nm9433650,The Ink Spots,
nm9433651,Glen Strange,
nm9433652,Kathy Najimy,
nm9433653,Wendy Makkena,
nm9433654,Bill Nunn,
nm9433655,s a,
nm9433656,Cynthia Gibb,
nm9433657,Edward Asner,
nm9433658,Andrea Martin,
nm9433659,Linda Jer,
nm9433660,Jennifer Becks,
nm9433661,Tony Shalboub,
nm9433662,Mike Nussbaum,
nm9433663,Whitney Green,
nm9433664,Turkan Soray,
nm9433665,Ekrem Bora,
nm9433666,Gulsen Tuncer,
nm9433667,Larry,
nm9433668,Moe,
nm9433669,Shemp,
nm9433670,Fuzzy Knight,
nm9433671,Peggie Castle,
nm9433672,Arthur Blake,
nm9433673,Paul Marion,
nm9433674,Laurette Luez,
nm9433675,Curly Joe,
nm9433676,Larry,
nm9433677,Moe,
nm9433678,Emil Sitka,
nm9433679,Gene Roth,
nm9433680,Samson Burke,
nm9433681,s a,
nm9433682,Curly Joe,
nm9433683,Larry,
nm9433684,Moe,
nm9433685,Carol Christensen,
nm9433686,Emil Sitka,
nm9433687,Sam Hardy,
nm9433688,Steve Clemento,
nm9433689,sa,
nm9433690,Edward Burns,
nm9433691,Jennifer Aniston,
nm9433692,Maxine Bahns,
nm9433693,Edward Burns,
nm9433694,Mike McGlone,
nm9433695,s a,
nm9433696,Leslie Mann,
nm9433697,Lauren Holly,
nm9433698,Al Lewis,
nm9433699,Butch Patrick,
nm9433700,Debbie Watson,
nm9433701,Richard Dawson,
nm9433702,Cliff Norton,
nm9433703,Robert Pine,
nm9433704,Richard Baseheart,
nm9433705,Carol Lindley,
nm9433706,Erik Estrada,
nm9433707,Robert Barat,
nm9433708,June MacCloy,
nm9433709,Dan Dailey,
nm9433710,Henry ONeil,
nm9433711,Ted deCorsica,
nm9433712,Xavier Cugat,
nm9433713,Sylvia Breamer,
nm9433714,J.Warren Kerrigan,
nm9433715,William 'Stage' Boyd,
nm9433716,Harry Green,
nm9433717,R.H. Thompson,
nm9433718,s a,
nm9433719,s a,
nm9433720,s a,
nm9433721,Patrick Knowles,
nm9433722,Five Hertzogs,
nm9433723,Fiorello LaGuardia,
nm9433724,Doris Kunstmann,
nm9433725,Jose Sacristan,
nm9433726,Eduarado DeFilippo,
nm9433727,Ice T,
nm9433728,Bill Hawkins,
nm9433729,John C. McGinley,
nm9433730,Charles S. Dutton,
nm9433731,F.Murray Abrahams,
nm9433732,Billy Zale,
nm9433733,William Saddler,
nm9433734,Jada Pinkett,
nm9433735,Brenda Bakke,
nm9433736,Thomas Haden Church,
nm9433737,Ula Holt,
nm9433738,Frank Baker,
nm9433739,Dale Walsh,
nm9433740,Ula Holt,
nm9433741,Frank Baker,
nm9433742,Dale Walsh,
nm9433743,Mady Christians,
nm9433744,Acquanetta,
nm9433745,Clyde Beatty,
nm9433746,Fay Hemlm,
nm9433747,Ralf Harolde,
nm9433748,Bill William,
nm9433749,Jean Porter,
nm9433750,Johnny Sands,
nm9433751,Loren Tindall,
nm9433752,Ruth Nelson,
nm9433753,Selena Reynolds,
nm9433754,Harry vanZell,
nm9433755,George Cooper,
nm9433756,May Mitchell,
nm9433757,Lex Baxter,
nm9433758,Agenes Moorehead,
nm9433759,Carl Baker,
nm9433760,Elisabeth Ashley,
nm9433761,s a,
nm9433762,s a,
nm9433763,s a,
nm9433764,s a,
nm9433765,s a,
nm9433766,s a,
nm9433767,Abnes Moorehead,
nm9433768,Jarma Lewis,
nm9433769,Gardner McKay,
nm9433770,Nathalie Delon,
nm9433771,Marilu Toto,
nm9433772,Karin Schubert,
nm9433773,Tom Everett,
nm9433774,David Moscow,
nm9433775,Edward Brophy,
nm9433776,Josephine,
nm9433777,Ruth Selwyn,
nm9433778,Edward D. Wood~jr.,
nm9433779,Timothy Farrell,
